sgRNA,counts
Abcb6_+_75180268.23-P1P2,3335
Dctn2_+_127266381.23-P1P2,3334
Hspa1a_+_34971632.23-P1P2,3332
Dlst_+_85110903.23-P1P2,3332
Chrm1_+_8664151.23-P1P2,3332
Coch_-_51593419.23-P1P2,3330
Sorl1_-_42124077.23-P1P2,3330
Bak1_-_27028524.23-P1P2,3330
Pgp_-_24470502.23-P1P2,3329
Atl1_-_69893294.23-P1P2,3328
Tfeb_-_47737146.23-P1P2,3328
Uba1_-_20658476.23-P2,3327
Pank2_-_131262807.23-P1P2,3327
Eef2_+_81176665.23-P1,3327
Mapk1_-_16983454.23-P1P2,3327
Serpina3b_-_104128012.23-P1P2,3325
Araf_-_20848601.23-P1P2,3325
Calml3_-_3804271.23-P1P2,3324
Egr2_+_67535580.23-P2,3324
Atg12_+_46741794.23-P1P2,3324
H2-M1_-_36671975.23-P1P2,3323
Ampd2_-_108085335.23-P2,3322
Il4_+_53618602.23-P1P2,3321
Nlrp3_-_59542710.23-P2,3320
Wnt10b_+_98778569.23-P1P2,3319
Rab11a_-_64737681.23-P1P2,3318
Cln8_-_14888921.23-P1P2,3318
Serpina3i_-_104263171.23-P1P2,3318
Mnat1_-_73123954.23-P1P2,3316
Ppp3r2_-_49681990.23-P1P2,3313
Cdc27_-_104550495.23-P1P2,3312
Rbms3_-_117252457.23-P1P2,3311
Pvalb_-_78203958.23-P2,3307
Wfs1_-_36989155.23-P1P2,3307
non-targeting_01065,3306
Wnt9b_-_103749695.23-P1P2,3306
Ftl1_+_45458985.23-P1P2,3305
Atp5j_+_84834844.23-P1P2,3304
Dlg4_+_70018459.23-P1,3304
Khdrbs1_+_129742267.23-P1P2,3302
Il15_-_82403023.23-P1P2,3301
Zbtb20_-_43621503.23-P1P2,3301
Ccr2_+_124102169.23-P1P2,3298
Psen1_+_83688161.23-P1P2,3298
Casp7_+_56397257.23-P1P2,3298
Ccdc88c_-_101028860.23-P1P2,3295
Kctd7_+_130145149.23-P1P2,3295
Gpx8_-_113046354.23-P1P2,3295
Uqcrc1_-_108936724.23-P1P2,3294
Cp_-_19957276.23-P1P2,3294
Chp1_+_119547788.23-P1P2,3292
Acbd5_-_23069144.23-P1P2,3292
Ctrl_+_105933660.23-P1P2,3288
Mme_-_63300260.23-P1,3286
Ndufb6_+_40279328.23-P1P2,3285
Itpr2_+_146502121.23-P1P2,3284
Vcam1_-_116129237.23-P1P2,3284
Slc12a6_-_112265811.23-P1P2,3283
Pde4a_+_21196782.23-P1,3282
Hsd17b10_-_152001916.23-P1P2,3282
Atp2a1_+_126463084.23-P1P2,3280
Psap_+_60277740.23-P1P2,3280
App_+_85173690.23-P1P2,3279
Mpp1_-_75130934.23-P1P2,3278
Elavl2_+_91376432.23-P1P2,3278
Ndufb9_+_58933853.23-P1P2,3277
Ndufb6_+_40279304.23-P1P2,3276
Atxn2l_-_126503354.23-P1P2,3276
Sh3tc2_+_61953056.23-P1P2,3276
Kcne3_-_100178771.23-P1,3276
Apc2_-_80301051.23-P1,3276
Vamp1_+_125231325.23-P2,3276
Ndufb9_-_58933840.23-P1P2,3275
Atp2a2_-_122502154.23-P1P2,3274
Sema6b_-_56140332.23-P1,3273
Pqbp1_-_7899027.23-P1P2,3273
Ap4m1_-_138172377.23-P1P2,3271
Atp5g3_+_73911240.23-P1P2,3270
Mapk11_+_89149444.23-P1P2,3270
Itpr1_-_108213293.23-P1P2,3268
Grin2d_-_45870885.23-P2,3266
Dvl3_+_20517133.23-P1P2,3265
Psap_+_60277749.23-P1P2,3265
Timp3_+_86300612.23-P1P2,3261
Dnah7a_-_53706787.23-P1P2,3258
Nanog_-_122707642.23-P1P2,3258
Il1a_-_129309912.23-P1P2,3254
Cox6a2_-_128206307.23-P1P2,3253
Rab7_+_88045180.23-P1P2,3253
Cdk11b_-_155624915.23-P1P2,3252
Mtmr2_-_13749479.23-P1P2,3250
Clcn2_+_20716073.23-P1,3248
Blvra_+_127080531.23-P2,3244
Adap1_+_139325470.23-P1P2,3243
Ren1_+_133350723.23-P1P2,3241
Tmem240_-_155734879.23-P1P2,3241
Ndufb7_-_83566824.23-P1P2,3240
Mpp1_-_75130931.23-P1P2,3240
Igfals_-_24878803.23-P1P2,3239
Itpr1_-_108213226.23-P1P2,3239
Vamp1_+_125231267.23-P2,3239
Zap70_-_36761874.23-P1P2,3237
Nefl_+_68083919.23-P1P2,3236
Uba7_+_107975637.23-P1,3236
Pak3_+_143664454.23-P1,3234
Sema4a_+_88455369.23-P1P2,3232
Dicer1_+_104751870.23-P1P2,3231
Ube2l3_+_17201287.23-P1P2,3231
Uqcr11_-_80406536.23-P1P2,3230
Kcna1_+_126645774.23-P1P2,3230
Plcb4_+_135805768.23-ENSMUST00000035646.4,3229
Pnpt1_+_29130792.23-P1P2,3225
Lmnb1_+_56708007.23-P1P2,3225
Als2_-_59237256.23-P1P2,3224
non-targeting_01274,3224
Sqstm1_-_50210775.23-P1,3221
Csnk2b_+_35121203.23-P1P2,3220
Rgs10_-_128418136.23-P1P2,3219
Gstm2_-_107986400.23-P1P2,3219
Gigyf2_-_87327062.23-P1P2,3218
Nlrp3_-_59541842.23-P1,3217
Ddhd1_-_45657869.23-P1P2,3216
Plcg1_+_160731723.23-P1P2,3214
A2m_-_121636240.23-P1P2,3212
Dlg4_+_70018470.23-P1,3212
Wnt11_-_98835140.23-P1,3212
non-targeting_03431,3211
Slc52a3_-_151999938.23-P2,3210
1600014C10Rik_+_38183929.23-P1P2,3210
Tubb4a_-_57087557.23-P1P2,3209
Mmp3_+_7445863.23-P1P2,3207
Srr_-_74925660.23-P1P2,3207
Csnk2a1_+_152226599.23-P1P2,3206
Atl1_+_69893307.23-P1P2,3206
Apcs_-_172895002.23-P1P2,3205
Sirt7_+_120624958.23-P1P2,3203
Unc80_-_66468018.23-P1P2,3202
Clcn2_-_20717708.23-P2,3201
Pmp22_-_63131591.23-P1,3200
Syn1_+_20920896.23-P1P2,3198
Tnf_+_35201985.23-P1P2,3196
Klc4_+_46645063.23-P1P2,3195
Uchl1_+_66676474.23-P1P2,3194
Mapt_+_104231574.23-P1P2,3192
Dnah5_+_28203806.23-P1P2,3191
Canx_+_50325599.23-P1P2,3190
Kynu_-_43555429.23-P1P2,3190
Slc5a6_+_31048170.23-P1P2,3189
Adrm1_+_180171649.23-P1P2,3188
Sncaip_+_52768278.23-P1P2,3188
Psma7_-_180042356.23-P1P2,3187
Stub1_+_25832888.23-P1P2,3185
Pmp22_+_63133135.23-P2,3184
Trpm7_+_126876173.23-P1P2,3182
Zfp46_+_136284743.23-P1,3181
Ubb_-_62551733.23-P1P2,3180
Ndufa7_+_33824729.23-P1P2,3180
Ephb2_+_136835953.23-P1P2,3179
Kif5c_+_49619365.23-P1P2,3179
Il18_-_50554946.23-P1P2,3179
Sgsm3_-_80977850.23-P1P2,3177
Epg5_-_77938495.23-P1P2,3176
Slc17a7_+_45164141.23-P1P2,3176
Fggy_+_95557792.23-P1,3175
Serpina1b_-_103827673.23-P1P2,3175
Tpp1_+_105752156.23-P1P2,3173
Nup62_-_44816385.23-P1P2,3173
Sox2_+_34650085.23-P1P2,3173
Smpd1_-_105554477.23-P1P2,3172
Psmc1_-_100110387.23-P1P2,3170
Cox6c_+_35937932.23-P1P2,3170
Nup62_-_44816410.23-P1P2,3169
Fzd1_+_4757928.23-P1P2,3168
Mmp14_-_54431812.23-P1P2,3167
"Kcnma1_+_23803209.23-ENSMUST00000172099.2,ENSMUST00000074983.6",3166
Tyrobp_+_30413793.23-P1P2,3165
Scp2_-_108118594.23-ENSMUST00000030340.8,3165
Txnip_+_96557967.23-P1P2,3165
Klk6_-_43824562.23-P1P2,3165
Camk2b_-_6065328.23-P1P2,3164
Aaas_-_102350651.23-P1P2,3164
Il6_-_30013425.23-P1P2,3161
Map3k11_+_5689813.23-P1,3160
non-targeting_04036,3159
Agrn_+_156185990.23-P2,3157
Abca7_-_79996525.23-P1P2,3157
Gigyf2_-_87327102.23-P1P2,3154
non-targeting_02828,3153
Calb1_-_15881289.23-P1P2,3152
Aif1_+_35172425.23-P1P2,3151
Ywhaq_+_21417569.23-P1P2,3150
Rpgr_+_10216659.23-P1P2,3146
Dnm2_-_21424991.23-P1P2,3145
Tfrc_+_32609065.23-P1P2,3145
Cd40lg_-_57212310.23-P1P2,3143
Htr2a_-_74641160.23-P1P2,3142
Asah1_+_41374601.23-P1P2,3142
Cln8_+_14888901.23-P1P2,3140
Sqstm1_-_50202926.23-P2,3140
Ampd2_-_108086371.23-P1,3139
Map1b_+_99516527.23-P1P2,3137
Erlin1_+_44069713.23-P1P2,3136
Abcb1a_+_8660259.23-P1P2,3135
Nox1_+_134111731.23-P1P2,3134
Pmp22_+_63133161.23-P2,3131
Dntt_+_41029399.23-P1P2,3131
Endou_-_97720907.23-P1,3130
Klk6_-_43824625.23-P1P2,3130
Rbm8a_-_96630177.23-P1P2,3130
Spg11_+_122118350.23-P1P2,3129
Stmn1_+_134468379.23-P1,3129
Hexa_+_59539721.23-P1P2,3128
Gm7030_-_36129105.23-P1P2,3123
Ryr2_-_12106598.23-P1P2,3123
Atg5_+_44268530.23-P1P2,3122
Fos_+_85473878.23-P1P2,3119
Acsbg1_+_54661686.23-P1P2,3118
Cnr2_-_135895531.23-P1,3118
Itgam_-_128062778.23-P1P2,3118
Sirt7_+_120624955.23-P1P2,3114
Prkra_+_76647966.23-P1P2,3114
Dntt_-_41029488.23-P1P2,3112
Ywhaq_+_21417536.23-P1P2,3112
Blvra_+_127080500.23-P2,3112
Rab11a_-_64737645.23-P1P2,3111
Zbtb20_-_43621351.23-P1P2,3111
Fzd1_+_4757967.23-P1P2,3108
Ptprc_+_138175267.23-P1P2,3108
Psma5_+_108257404.23-P1P2,3107
Aga_-_53511807.23-P1P2,3107
Map2k2_-_81106008.23-P1P2,3106
Myd88_-_119339944.23-P1P2,3106
Bscl2_+_8837469.23-P2,3105
Scn11a_+_119825277.23-P1P2,3104
Mapk14_+_28691490.23-P1P2,3103
Camk2g_-_20794006.23-P1P2,3102
Apoe_-_19698125.23-P1P2,3101
Ppt2_+_34627382.23-P1P2,3096
Apoe_+_19698977.23-P1P2,3096
Nedd4_+_72662441.23-P1P2,3095
Prph_+_99055180.23-P1P2,3095
Eif4g2_-_111081551.23-P2,3094
Hip1_+_135544863.23-P1P2,3094
Erbb2_+_98412578.23-P1P2,3094
Nipa1_-_56019506.23-P1P2,3093
Cln5_+_103070320.23-P1P2,3093
Dnajc13_+_104262871.23-P1P2,3092
Ppara_+_85735855.23-P1P2,3092
Slc17a5_-_78587960.23-P1P2,3092
Ube2j2_-_155944249.23-P1P2,3091
Iba57_-_59163709.23-P1P2,3091
Pin1rt1_+_104716163.23-ENSMUST00000099659.2,3091
Mcoln1_-_3500552.23-P1P2,3091
Htr2a_+_74640916.23-P1P2,3090
Eif2ak3_-_70844618.23-P1P2,3089
Vps41_-_18717362.23-P1P2,3088
Th_-_142899930.23-P1P2,3088
Lamc2_+_153186350.23-P1P2,3087
Prkcg_+_3303557.23-P1P2,3086
Erbb4_+_69108529.23-P1P2,3085
Pmp22_+_63131525.23-P1,3085
Wnt11_+_98835137.23-P1,3084
Kcnc3_+_44590682.23-ENSMUST00000107907.2,3084
Wipi2_-_142629591.23-P1P2,3083
Rab8a_+_72161714.23-P1P2,3083
Csf2_+_54249610.23-P1P2,3082
Atp5g3_-_73911259.23-P1P2,3078
Mtor_-_148448604.23-P1P2,3077
Nqo1_-_107403170.23-P1P2,3077
Ntf3_+_126166713.23-P2,3076
Arhgef5_-_43265892.23-P1P2,3076
Uchl4_-_64235230.23-ENSMUST00000039011.3,3076
Fth1_+_9982714.23-P1P2,3076
Apc2_-_80301072.23-P1,3076
Psmb5_-_54617716.23-P1P2,3074
Pomc_-_3954956.23-P1P2,3072
Lmnb2_-_80918194.23-P1P2,3070
Gja6_-_160906915.23-P1P2,3070
H2-M10.3_+_36367925.23-ENSMUST00000073546.3,3068
Jag1_+_137116424.23-P1P2,3068
Srr_+_74925662.23-P1P2,3064
Ndufs4_-_114387846.23-P1P2,3064
Il1a_+_129309919.23-P1P2,3063
Hspb8_-_116422804.23-P1P2,3062
Aqp4_+_15403598.23-P1P2,3062
Wnt7b_+_85577869.23-P2,3060
Ndufs1_-_63176673.23-P1P2,3059
Ndufa9_-_126849101.23-P1P2,3059
Dctn6_+_34108393.23-P1P2,3057
Sh3tc2_+_61953080.23-P1P2,3056
Ifng_+_118441129.23-P1P2,3056
Fzd1_+_4757964.23-P1P2,3055
Pank1_+_34877834.23-P1P2,3054
Fyn_-_39369817.23-P1P2,3053
Pla2g5_-_138819106.23-P1P2,3052
Scarb2_-_92505346.23-P1P2,3050
Calml3_-_3804323.23-P1P2,3050
Serpina3a_-_104112931.23-P1P2,3049
Hdac9_+_34528840.23-P1P2,3049
Ndufs5_+_123718111.23-P1P2,3047
Sgcg_+_61258388.23-P1P2,3047
Tmem230_+_132247535.23-P1P2,3046
Sox3_+_60893401.23-P1P2,3044
Stx1a_+_135023603.23-P1,3043
Abcd1_+_73716795.23-P1P2,3041
Cd44_-_102901422.23-P1P2,3039
Dpysl2_-_66868575.23-P1P2,3037
Dnah7c_+_46609005.23-ENSMUST00000178395.1,3035
non-targeting_01886,3035
Pik3cd_-_149698556.23-P1P2,3034
Inf2_+_112604159.23-P2,3034
Hap1_-_100356006.23-P1P2,3033
Ap4m1_-_138172147.23-P1P2,3033
Jph3_+_121730344.23-P1P2,3032
Atr_-_95857693.23-P1P2,3029
Grin2b_-_136172179.23-P1P2,3027
Psmb4_+_94886904.23-P1P2,3026
Ptpn13_+_103425281.23-P1P2,3025
Gba2_+_43578854.23-P1P2,3024
Rasgrf1_+_89910304.23-P1P2,3024
Mapk12_+_89140657.23-P1P2,3023
Cav1_-_17306495.23-P2,3023
Csnk2b_-_35121231.23-P1P2,3021
Pgp_-_24470512.23-P1P2,3020
Casp9_-_141793835.23-P1P2,3014
Epha4_+_77515027.23-P1P2,3013
Ppp3ca_-_136670237.23-P1P2,3012
Casp1_-_5298719.23-P1P2,3012
Ndufa4_+_11907383.23-P1P2,3012
Plcb1_+_134786271.23-P1P2,3011
C9_-_6445381.23-P1P2,3010
Cdk11b_-_155624941.23-P1P2,3010
Nlrp3_-_59541603.23-P1,3009
Rbm8a_-_96630396.23-P1P2,3008
Exosc1_-_41933005.23-P1P2,3008
Dnah8_+_30624404.23-ENSMUST00000170651.1,3008
Exosc9_+_36552680.23-P1P2,3007
Atf4_+_80255491.23-P1P2,3006
Tank_-_61593177.23-P1,3006
Coch_+_51593444.23-P1P2,3004
H2-M10.1_-_36326123.23-ENSMUST00000025322.7,3003
Clcn6_+_148038773.23-P1P2,3003
Wnt6_+_74771974.23-P1P2,3003
Nrtn_-_56757433.23-P1P2,3001
Dnajc13_+_104262895.23-P1P2,3001
Trap1_+_4077784.23-P1P2,2998
Sox2_+_34650273.23-P1P2,2997
Cbs_-_31637172.23-P1P2,2996
Chp1_+_119547792.23-P1P2,2995
Serpina3c_+_104153849.23-P1P2,2995
Prickle2_-_92706151.23-P1,2994
Gch1_-_47189391.23-P1P2,2994
Sgcg_-_61258404.23-P1P2,2992
Tbce_+_14039547.23-P1P2,2987
Tango2_+_18343902.23-P1P2,2987
Ighmbp2_+_3282959.23-P1P2,2986
Mecp2_+_74085617.23-P1P2,2986
Rela_+_5637873.23-P1P2,2986
Psmb6_-_70525392.23-P1P2,2985
Mtmr2_-_13749240.23-P1P2,2985
Atp2a1_+_126463089.23-P1P2,2984
Dlst_+_85110934.23-P1P2,2983
Mul1_-_138434737.23-P1P2,2981
Epo_+_137533188.23-P1P2,2980
Nhlrc2_-_56548479.23-P1P2,2980
Rtn2_+_19282846.23-P2,2978
Dnah2_-_69549021.23-ENSMUST00000108659.1,2976
Psma2_+_14613328.23-P1P2,2976
Fmr1_-_68678662.23-P1P2,2975
Nos2_+_78920899.23-P1P2,2972
Calb2_+_110168143.23-P1P2,2971
Fth1_-_9982920.23-P1P2,2970
Rbfox3_+_118909491.23-P1P2,2968
Fggy_-_95579522.23-P2,2966
Reep1_-_71707887.23-P1P2,2960
Nox4_-_87246862.23-P1P2,2960
Ampd2_+_108086617.23-P1,2959
Pla2g1b_+_115466267.23-P1P2,2959
Gsk3b_+_38089539.23-P1P2,2959
Rbm8a_-_96630162.23-P1P2,2958
Kat2b_-_53567034.23-P1P2,2955
Vps35_+_85299505.23-P1P2,2952
Serpina3n_-_104406806.23-P1P2,2952
Gsn_+_35282437.23-P2,2949
Sepsecs_-_52669682.23-P1P2,2948
Slc6a4_-_77009531.23-P1,2947
Psma7_-_180042350.23-P1P2,2945
Txnip_-_96557981.23-P1P2,2944
Pik3ca_-_32397339.23-P1P2,2944
Hmgb1_-_149051226.23-P2,2943
Pla2g6_-_79328124.23-P1P2,2942
Vamp1_+_125215591.23-P1,2941
Casp1_-_5298723.23-P1P2,2939
Gabarapl1_-_129533274.23-P1P2,2934
Cyp2d22_-_82380107.23-P1P2,2933
Letm1_-_33782702.23-P1P2,2931
Xrcc1_+_24547204.23-P1P2,2929
Hes3_+_152291378.23-P1P2,2929
Dnm1l_+_16358923.23-P1P2,2929
Sdf4_-_155993344.23-P1P2,2929
Pgp_-_24470483.23-P1P2,2927
Dio2_+_90738694.23-P1P2,2926
Ids_+_70365003.23-P1P2,2925
Tor1a_-_30967859.23-P1P2,2924
Tmem184b_+_79403235.23-P1P2,2923
Gle1_-_29935465.23-P1P2,2922
Dicer1_-_104752052.23-P1P2,2921
Gosr1_+_76763518.23-P1P2,2920
Lyst_-_13590496.23-P1P2,2914
Atl1_-_69893287.23-P1P2,2914
Nop56_-_130274696.23-P1P2,2913
"Calcoco2_-_96111980.23-ENSMUST00000068686.6,ENSMUST00000097162.5",2911
Dctn3_+_41723123.23-P1P2,2910
Mcoln1_-_3500519.23-P1P2,2909
Csnk2b_-_35121236.23-P1P2,2909
Renbp_+_73930815.23-P1P2,2905
Ang6_+_44002193.23-ENSMUST00000096869.2,2902
Gja6_-_160907001.23-P1P2,2899
Maf_-_115707752.23-P1P2,2899
Grin2d_-_45866614.23-P1,2897
Trp53_-_69580446.23-P1P2,2896
Aicda_-_122553872.23-P1P2,2895
Socs3_-_117969097.23-P1P2,2894
Gsk3a_+_25237754.23-P1P2,2892
Ryr3_-_113217000.23-P1P2,2891
Maoa_-_16619904.23-P1P2,2889
Mpz_+_171155541.23-P1P2,2889
Dctn2_+_127266384.23-P1P2,2886
Ndufs4_+_114388008.23-P1P2,2886
Tsen2_-_115544721.23-P1P2,2886
Sema6b_+_56140344.23-P1,2885
Camk2a_+_60925656.23-P1P2,2882
Rtn4_-_29692997.23-P1P2,2881
Eef2_-_81176779.23-P1,2880
Atrip_+_109074095.23-P1P2,2879
Sncg_+_34374632.23-P1P2,2879
Ung_-_114131242.23-P1P2,2878
Vcam1_-_116129418.23-P1P2,2878
Foxo1_-_52268407.23-P1P2,2877
Fam168b_+_34842976.23-P1P2,2877
Lgi1_-_38264864.23-P1P2,2876
Psmb5_+_54617742.23-P1P2,2876
Vdac2_+_21831558.23-P1P2,2874
Ddhd2_-_25754351.23-P1P2,2872
Rab7_+_88045183.23-P1P2,2869
Ndufs8_+_3912708.23-P1P2,2866
Pik3cd_-_149698542.23-P1P2,2864
Anxa1_-_20390673.23-P1P2,2862
Sucla2_-_73552813.23-P1P2,2861
Dhtkd1_-_5942739.23-P1P2,2860
Slc33a1_+_63964554.23-P1P2,2859
Dkk1_+_30549479.23-P1P2,2859
Cfdp1_-_111854313.23-P1P2,2859
Aimp1_+_132683804.23-P1P2,2857
Mars2_+_55237276.23-P1P2,2857
Cyp2d11_+_82393535.23-ENSMUST00000170255.1,2856
Mmp14_-_54431683.23-P1P2,2856
Ralgps2_-_156939560.23-P1P2,2855
Supt3_+_44777372.23-P1P2,2855
Gabarapl1_+_129533245.23-P1P2,2852
"Kcnma1_+_23803243.23-ENSMUST00000172099.2,ENSMUST00000074983.6",2851
Vps13c_+_67840467.23-P1P2,2851
Kynu_-_43555621.23-P1P2,2849
Pclo_-_14515001.23-P1P2,2848
Gdap2_-_100162691.23-P1P2,2847
non-targeting_00488,2844
Slc25a5_-_36796073.23-P1P2,2844
Lmna_-_88503151.23-P1P2,2844
Ppp2r2b_+_43059144.23-ENSMUST00000025377.7,2843
Echs1_-_140116331.23-P1P2,2842
Eif2s2_+_154892838.23-P1P2,2842
Csnk1a1_-_61555315.23-P1P2,2841
Folr1_-_101870723.23-P1,2840
Lcn2_-_32387685.23-P1P2,2836
Mapk13_+_28769392.23-P1P2,2835
Apoe_+_19699036.23-P1P2,2831
Atg13_+_91710526.23-P1P2,2830
Msh2_-_87672577.23-P1P2,2829
Ccl3_-_83649173.23-P1P2,2826
Ctnnb1_+_120933480.23-P1P2,2814
Hexb_-_97198070.23-P1P2,2813
Chl1_+_103511373.23-P1P2,2812
Ano10_-_122294367.23-P1P2,2810
Rpgrip1_-_52110978.23-P1P2,2810
Clp1_+_84727216.23-P1P2,2806
Zfp46_+_136284739.23-P1,2803
Tubb2b_+_34130334.23-P1P2,2798
Stub1_+_25832891.23-P1P2,2797
Prx_-_27499344.23-P1,2790
Egr1_+_34861242.23-P1P2,2789
Ids_-_70364829.23-P1P2,2788
Parp1_-_180569260.23-P1P2,2788
Tbce_-_14039618.23-P1P2,2787
Morc2b_+_33139609.23-P1P2,2787
Fzd4_-_89404391.23-P1P2,2785
Fis1_+_136953272.23-P2,2783
Ndufb5_+_32737140.23-P1P2,2782
Ywhae_+_75732989.23-P1P2,2780
Dcaf8_-_172148146.23-P1P2,2780
Rbm8a_-_96630379.23-P1P2,2775
Pno1_+_17211487.23-P1P2,2774
Maf_-_115707748.23-P1P2,2774
Uqcr11_+_80406476.23-P1P2,2773
Ndufb2_-_39592635.23-P1P2,2771
Btn1a1_-_23465644.23-P1P2,2767
Sepsecs_+_52669666.23-P1P2,2762
Nefl_+_68083888.23-P1P2,2761
Kdm1a_+_136602659.23-P1P2,2758
Sv2a_+_96181243.23-P1P2,2757
Kl_+_150952936.23-P1P2,2757
Cacna1d_+_30353492.23-P1P2,2757
Grm5_+_87584422.23-P1P2,2756
Aaas_-_102350610.23-P1P2,2754
Nefh_-_4947935.23-P1P2,2754
Pax6_+_105668973.23-P1,2754
Tlr2_-_83841523.23-P1P2,2748
Gapdh_+_125165257.23-P1P2,2746
Khdrbs1_-_129742203.23-P1P2,2741
Trp53_-_69580449.23-P1P2,2740
Atp5j_+_84834847.23-P1P2,2739
Kif1c_+_70700357.23-P1P2,2739
Calml4_+_62858135.23-P1P2,2737
Blzf1_+_164307249.23-P1P2,2736
Wwox_-_114439896.23-P1P2,2734
Serpina3a_-_104112927.23-P1P2,2733
Cryab_+_50753247.23-P1P2,2728
Rtn2_-_19282673.23-P2,2727
Fshr_+_89200659.23-P1P2,2724
Vps53_-_76179613.23-P1P2,2723
Uqcrh_-_116074868.23-P1P2,2722
Hes3_-_152291592.23-P1P2,2722
Pik3r5_+_68432198.23-P1P2,2720
C9_+_6445428.23-P1P2,2720
Atxn10_+_85336257.23-P1P2,2720
Timm8a1_-_134541882.23-P1P2,2720
Ube2v1_-_167631953.23-P1P2,2719
Gsk3b_+_38089532.23-P1P2,2717
Exosc8_+_54734999.23-P1P2,2712
Stx1a_+_135041368.23-P2,2712
Sptan1_-_29965701.23-P1P2,2710
Dnmt1_+_20952825.23-P1P2,2710
Pik3r5_+_68432172.23-P1P2,2709
Padi4_+_140774212.23-P1,2705
Tubal3_-_3924718.23-P1P2,2705
Tia1_-_86404314.23-P1P2,2703
Bcl2_-_106714248.23-P1P2,2699
Bak1_-_27028514.23-P1P2,2698
Aimp1_-_132683800.23-P1P2,2695
Nr4a2_+_57114897.23-P1,2694
Coch_+_51593438.23-P1P2,2692
Trrap_-_144768321.23-P1P2,2692
Alg14_+_121291808.23-P1P2,2690
Hspb3_+_113663522.23-P1P2,2688
Mak16_-_31168712.23-P1P2,2686
Xbp1_+_5521034.23-P1P2,2684
Fdps_-_89101520.23-P1P2,2683
Plcg1_-_160731303.23-P1P2,2682
Keap1_-_21239265.23-P1P2,2675
Snap25_-_136713505.23-P1P2,2672
Srr_+_74925652.23-P1P2,2670
Mapt_+_104231558.23-P1P2,2668
Clcn2_+_20716018.23-P1,2667
Sptlc2_-_87388218.23-P1P2,2666
Dnah3_-_120095273.23-P1P2,2665
Cyp2d34_+_82620583.23-P1P2,2659
Mrc1_+_14229476.23-P1P2,2657
Rnf170_-_26119725.23-P1P2,2656
Sort1_-_108284168.23-P1P2,2655
Ndufa4l2_+_127515063.23-P1P2,2653
Mad2l1bp_-_46153447.23-P1P2,2653
Myc_-_61985600.23-P1P2,2650
Fasl_+_161788310.23-P1P2,2637
Kpna3_+_61439805.23-P1P2,2636
Wnt3_+_103774199.23-P1P2,2632
Gba2_+_43578824.23-P1P2,2630
Dnajb2_+_75236660.23-P1P2,2627
Scarb2_+_92505303.23-P1P2,2626
Phex_+_157415183.23-P1P2,2624
Mtor_-_148448652.23-P1P2,2622
Il4_-_53618594.23-P1P2,2622
Kcnh4_+_100759460.23-P1P2,2622
Htra2_+_83054434.23-P1P2,2620
Pnkp_-_44857529.23-P1P2,2616
Sv2a_+_96181212.23-P1P2,2616
Zfp106_+_120563817.23-P1P2,2615
Tmem230_+_132247547.23-P1P2,2614
Slc25a38_-_120110420.23-P1,2610
Zfp78_-_6363380.23-P1P2,2610
Daxx_+_33909577.23-P1P2,2606
Kctd7_+_130144960.23-P1P2,2606
Vps13c_-_67840639.23-P1P2,2606
Slc2a1_-_119108879.23-P1P2,2604
H2-T24_-_36020512.23-P1P2,2601
Pomc_-_3954959.23-P1P2,2601
Psmd3_-_98682586.23-P1P2,2598
Gstm1_+_108017727.23-P1P2,2596
Pla2g1b_-_115466324.23-P1P2,2592
Aif1_+_35172605.23-P1P2,2592
Psmd7_-_107588378.23-P1P2,2587
Tac1_+_7555063.23-P1P2,2586
Apex2_+_150588044.23-P1P2,2581
Fig4_+_41303198.23-P1P2,2580
Bace1_+_45838608.23-P1P2,2578
Serpina3i_+_104263359.23-P1P2,2578
Vwa3b_+_37153892.23-P1P2,2576
Fmr1_-_68678785.23-P1P2,2574
Aicda_-_122553856.23-P1P2,2573
Lrrk2_-_91673319.23-P1P2,2573
Sdhd_+_50603782.23-P1P2,2570
Ddhd2_-_25754372.23-P1P2,2570
Mapt_+_104231529.23-P1P2,2566
Pla2g1b_-_115466260.23-P1P2,2566
Slc39a14_+_70351394.23-P1P2,2563
Tubb1_-_174450731.23-P1P2,2563
Th_-_142899941.23-P1P2,2562
Tmed9_-_55593182.23-P1P2,2562
Ubap1_-_41349076.23-P1P2,2560
Agrn_+_156186172.23-P2,2560
Eno2_-_124769533.23-P1P2,2559
Pclo_-_14515027.23-P1P2,2558
Trim2_-_84259728.23-P2,2557
Nedd4_+_72662460.23-P1P2,2556
Klc1_-_111758950.23-P1P2,2556
Scp2_-_108118586.23-ENSMUST00000030340.8,2555
non-targeting_04298,2553
Eif2b1_+_124579018.23-P1P2,2552
Dlg4_+_70023938.23-P2,2552
Elp3_+_65592994.23-P1P2,2551
Notch1_-_26503733.23-P1P2,2550
Ube2j1_+_33031611.23-P1P2,2547
Psmc2_-_21785311.23-P1,2545
Pld3_-_27542736.23-P1,2544
Aptx_+_40703135.23-P1P2,2541
Mrpl3_-_105053294.23-P1P2,2539
Bdnf_+_109693695.23-P1P2,2538
Fmr1_-_68678666.23-P1P2,2538
Ndufa9_-_126849072.23-P1P2,2534
Ube2v1_+_167631999.23-P1P2,2532
Aqp1_-_55336643.23-P1P2,2530
Vps13c_+_67840461.23-P1P2,2527
Ang_-_51091172.23-P2,2526
Alb_-_90460943.23-P1P2,2526
