sgRNA,counts
E4f1_+_24455272.23-P1P2,451
Ugdh_+_65435682.23-P1P2,451
non-targeting_00729,451
Ppox_+_171281065.23-P1P2,451
Lrrn3_-_41485909.23-P1P2,451
Mxra8_-_155839836.23-P1P2,451
Tmem161a_-_70172434.23-P1P2,451
Gpr161_+_165301901.23-ENSMUST00000178700.1,451
Tmem38a_-_72572085.23-P1P2,451
Usp42_+_143732212.23-P1P2,451
non-targeting_01254,451
non-targeting_00175,451
Lhfp_-_53041603.23-P1P2,451
non-targeting_02331,451
Htr2c_+_146962533.23-P1P2,451
Sntg2_-_30373316.23-P1P2,451
Fam53c_-_34759937.23-P1P2,451
Tprn_-_25262618.23-P1P2,451
Aip_-_4121518.23-P1P2,451
Frmd8_-_5875200.23-P1P2,451
Pdlim5_+_142395474.23-P1P2,451
Flt3l_+_45136062.23-P1P2,451
Trpt1_+_6996214.23-P1P2,451
Zswim7_+_62281353.23-P1P2,451
1700021F05Rik_+_43540956.23-P1P2,451
Pcdh1_+_38211924.23-P1,451
Efna1_-_89279533.23-P1P2,451
Ddx41_+_55536494.23-P1P2,451
Sfn_-_133601847.23-P1P2,451
Rwdd3_-_121171473.23-P1P2,451
Eda2r_-_97377117.23-P1P2,451
Adcy1_+_7063802.23-P1P2,451
Isl1_-_116309625.23-P1P2,451
Ppp3cc_+_70289408.23-P1P2,451
Psap_+_60277776.23-P1P2,451
Vac14_+_110618668.23-P1P2,451
non-targeting_03719,451
"Tcf20_-_82912073.23-ENSMUST00000048966.5,ENSMUST00000109510.2",451
Ppp2r2d_-_138846410.23-P1P2,451
Ssbp1_-_40471673.23-P1P2,451
Snx10_+_51544629.23-P2,451
Emx2_+_59459113.23-P1P2,451
non-targeting_02749,451
Grcc10_-_124740999.23-P1P2,451
Sipa1_+_5663624.23-P1P2,451
Mrpl32_-_14612981.23-P1P2,451
Tprkb_-_85915758.23-P1P2,451
Dusp14_+_84068268.23-P2,451
Zdhhc12_-_30093388.23-P1P2,451
Gmppa_-_75436002.23-P1P2,451
Tmem63b_-_45686014.23-P1P2,451
Camk1g_-_193370193.23-P1P2,451
Gabarapl2_+_111940746.23-P1P2,451
Tmub1_-_24447671.23-P1P2,451
Kctd9_-_67716379.23-P1P2,451
Steap2_-_5694036.23-P1P2,451
Rnf11_+_109476620.23-P1P2,451
Tmem189_-_167661557.23-P1,451
non-targeting_03927,451
Eif3b_-_140419396.23-P1P2,451
Mapre2_-_23752420.23-P2,451
Dynlrb1_-_155236640.23-P1P2,451
non-targeting_01813,451
Dcp1a_+_30479650.23-P1P2,451
Hemk1_-_107338286.23-P1P2,451
Kremen1_-_5261508.23-P1P2,451
Esf1_+_140170533.23-P1P2,451
Moap1_+_102743640.23-P2,451
4930503L19Rik_+_70472429.23-P1P2,451
non-targeting_04332,451
Sox21_-_118236970.23-P1P2,451
non-targeting_02517,451
Sirt4_-_115484357.23-P1P2,451
Ctsh_+_90054607.23-P1P2,451
Nt5dc2_+_31134789.23-P1P2,451
Chn1_+_73775335.23-ENSMUST00000112024.3,451
Mtmr1_-_71364836.23-P1P2,451
Prx_-_27499354.23-P1,451
Mri1_-_84257232.23-P1P2,451
Daglb_-_143464801.23-P1P2,451
Mphosph8_-_56668319.23-P1,451
Renbp_+_73930815.23-P1P2,451
AI464131_+_41503029.23-P1P2,451
Hsd17b11_+_104021780.23-P1P2,451
Kcna4_-_107290665.23-P1P2,451
Tceal8_+_136172093.23-P1P2,451
Syne1_-_5550738.23-ENSMUST00000041639.5,451
Mex3a_-_88532776.23-P1P2,451
Baz1a_+_54986293.23-P1P2,451
Gm129_+_95882219.23-P1P2,451
Lyn_+_3678121.23-P1P2,451
Wasl_-_24664608.23-P1P2,451
Serf1_+_100108101.23-P1P2,451
Tpbg_-_85842915.23-P1P2,451
Myh10_-_68692097.23-P1P2,451
Slc25a25_-_32451452.23-P1,451
Reln_+_22344663.23-P1P2,451
Kif22_+_127042407.23-P1P2,451
Alkbh3_-_94010757.23-P1P2,451
non-targeting_02823,451
Ctdsp1_-_74391694.23-P1P2,451
Ap3m2_+_22805584.23-P1P2,451
Trim32_-_65605076.23-P1P2,451
Zfp324_-_12965886.23-P1P2,451
Rnf103_-_71493955.23-P1P2,451
Stat5b_+_100850533.23-P1,451
Adprhl1_+_13253812.23-P1P2,451
Pmf1_+_88410265.23-P1P2,451
Pmm2_-_8637734.23-P1P2,451
Lrch1_+_74947805.23-P1P2,451
Lgals7_-_28864510.23-P1P2,451
Podxl2_-_88874920.23-P1P2,451
Plcxd1_+_110100458.23-P1P2,451
Mtap_+_89137452.23-P1P2,451
Atxn7l1_+_33302615.23-ENSMUST00000090597.4,451
Mon1b_+_113636189.23-P1P2,451
Akap13_-_75455570.23-P1P2,451
Rab40c_-_25919487.23-P1P2,451
Dll3_-_28301717.23-P1,451
Gprin3_-_59426253.23-P1P2,451
Topbp1_+_103305308.23-P1P2,451
Zpbp_-_11462369.23-P1P2,451
Dhx35_-_158794859.23-P1P2,451
Txndc9_+_37997227.23-P1P2,451
Scx_-_76457553.23-P1P2,451
Repin1_+_48593989.23-P1P2,451
Xiap_+_42068798.23-P1P2,451
Nphp4_-_152477781.23-P1P2,451
Dgka_+_128743658.23-P1P2,451
Unc45b_-_82911308.23-P1P2,451
non-targeting_03463,451
BC051142_-_34417413.23-P2,451
Atg9a_-_75191918.23-P1P2,451
Sp8_+_118847587.23-P1P2,451
Arpc3_+_122391920.23-P1P2,451
Gtpbp1_+_79690952.23-P1P2,451
Nsun5_-_135370038.23-P1P2,451
Wdr82_+_106170977.23-P1P2,451
Rmi1_+_58402255.23-P1P2,451
0610031J06Rik_+_88325131.23-P1P2,451
Usp25_+_77013755.23-P1P2,451
Smn1_-_100124848.23-P1P2,451
Zfp516_+_82911137.23-P2,451
Mul1_-_138434716.23-P1P2,451
Ggcx_+_72414391.23-P1P2,451
Reps1_-_18055616.23-P1P2,451
Chrm4_+_91922222.23-P1P2,451
Slc1a6_-_78780576.23-P1P2,451
Srp72_+_76974779.23-P1P2,450
Zfp219_-_52014783.23-P2,450
Pcdhb3_+_37300840.23-P1P2,450
Carm1_+_21547117.23-P1P2,450
Ccdc109b_-_129970042.23-P1P2,450
Gnptab_-_88379271.23-P1P2,450
Rxrg_+_167618282.23-P1,450
Ccnd3_+_47505250.23-ENSMUST00000037333.10,450
Lipg_+_74961229.23-P1P2,450
Slc41a1_+_131828033.23-P1P2,450
Rpl26_+_68901621.23-P1P2,450
Def8_-_123443076.23-P1P2,450
non-targeting_03404,450
Pus3_-_35559517.23-P1P2,450
Gcn1l1_-_115565311.23-P1P2,450
Appl2_-_83648456.23-P1P2,450
Kif3c_-_3365339.23-P1P2,450
Fam92a_-_12171772.23-P1P2,450
Mtmr10_-_64287748.23-P1P2,450
Hmga1_+_27556815.23-P1P2,450
Rnaseh1_-_28649655.23-P1P2,450
Pomc_+_3955032.23-P1P2,450
Rhbdd2_-_135632730.23-P1P2,450
Itpk1_+_102704628.23-P1P2,450
Chmp5_+_40948602.23-P1P2,450
Aplp1_+_30445482.23-P1P2,450
Zfp780b_+_27979125.23-P1P2,450
Rpl27a_+_109519214.23-P1P2,450
Lyrm7_-_54850191.23-P2,450
Ltbp3_+_5740978.23-P1P2,450
Lyn_+_3678162.23-P1P2,450
Rpp30_-_36083739.23-P1P2,450
Acox1_+_116198777.23-P1P2,450
Lynx1_-_74752988.23-P1P2,450
Nt5c1a_+_123201457.23-P1P2,450
Cdkl5_-_160994617.23-P1P2,450
Elavl3_+_22051944.23-P1P2,450
Nkain4_+_180954656.23-P1P2,450
Ubr5_+_38078812.23-P1P2,450
Pkd2_-_104459595.23-P1P2,450
Rpl36_-_56613520.23-P1P2,450
Txnl4b_+_109566112.23-P1P2,450
Ttc8_+_98920645.23-P1P2,450
Zfp536_-_37769717.23-P1,450
Tbp_-_15499996.23-P1P2,450
Itgav_+_83724488.23-P1P2,450
Ipmk_+_71348041.23-P1P2,450
Tab3_-_85574107.23-P1P2,450
B3gnt5_-_19760350.23-P1P2,450
AU040320_-_126753839.23-P1P2,450
Arhgef18_-_3393269.23-P1P2,450
non-targeting_04118,450
Ptpn9_+_56995333.23-P1P2,450
non-targeting_01680,450
Plekhm2_-_141641779.23-P2,450
Actr2_-_20112878.23-P1P2,450
Psd_-_46327123.23-P2,450
Cobll1_-_65238498.23-P1P2,450
Mat2b_+_40692629.23-P1,450
Spopl_+_23572037.23-P1P2,450
non-targeting_04078,450
Slc4a10_-_62046587.23-P1P2,450
Ostf1_+_18631609.23-P1P2,450
Notch1_-_26503733.23-P1P2,450
Unk_-_116030358.23-P1P2,450
Pts_+_50528626.23-P1P2,450
Rgl1_-_152766228.23-ENSMUST00000111859.1,450
Zfp691_-_119174234.23-P1P2,450
Ahcy_-_155074340.23-P1P2,450
Etnk1_+_143167287.23-P1P2,450
Srrm1_+_135352750.23-P1P2,450
Usp39_+_72333303.23-P2,450
Mfsd11_+_116852762.23-P2,450
Kat2b_-_53567034.23-P1P2,450
Cdc14b_+_64274940.23-P1,450
Gsto1_+_47855275.23-P1P2,450
Dusp14_-_84068283.23-P2,450
non-targeting_02259,450
Glg1_-_111259163.23-P1P2,450
Hmox2_+_4726490.23-P1P2,450
Prex1_+_166713711.23-P1P2,450
Ints8_+_11254148.23-P1P2,450
Ubqln2_-_153498224.23-P1P2,450
Pstk_-_131371185.23-P1P2,450
Ankfy1_+_72690102.23-P1P2,450
Dgat2_+_99182681.23-P1P2,450
Epb4.1l1_-_156421131.23-P2,450
Tuft1_-_94658838.23-P1P2,450
Kif26b_+_178529204.23-P1P2,450
Rwdd2a_-_86572077.23-P1P2,450
Ilf2_-_90476212.23-P1P2,450
Zfp809_-_22225749.23-P1P2,450
Sh2b1_+_126475083.23-P1P2,450
non-targeting_04242,450
2510009E07Rik_-_21694526.23-P1P2,450
Col24a1_-_145292807.23-P1P2,450
Fundc1_+_17572176.23-P1P2,450
Zfp608_-_54992515.23-P1P2,450
Foxm1_-_128363009.23-P1P2,450
Rab3il1_+_10015105.23-P1,450
Lrig2_-_104511849.23-P1P2,450
Ppp4r1_-_65783425.23-P1P2,450
Hrh1_+_114398256.23-P1,450
Cdk11b_+_155624899.23-P1P2,450
Hcn4_-_58823344.23-P1P2,450
Diras1_+_81025330.23-P1P2,450
Qpct_-_79052296.23-P1P2,450
Rpl36_-_56613515.23-P1P2,450
1700037H04Rik_-_131159979.23-P1P2,450
Itga5_+_103366505.23-P1P2,450
Fam117a_+_95340087.23-P2,450
Samd12_-_53902339.23-P1P2,450
Fbln1_+_85206102.23-P1P2,450
Clta_+_44012703.23-P1P2,450
Plxna3_+_74329322.23-P1P2,450
Traf7_-_24527804.23-P1P2,450
Rps10_-_27635148.23-P1P2,450
Fxr2_-_69633016.23-P1P2,450
Prlhr_-_60468438.23-P1P2,450
Fam20c_+_138755125.23-P1P2,450
Acaa1b_-_119157053.23-P1P2,450
Psip1_+_83486410.23-P1P2,450
Taf2_-_55072115.23-P1P2,450
Cd44_-_102901399.23-P1P2,450
Mrpl51_-_125192213.23-P1P2,450
1200014J11Rik_-_73047905.23-P1P2,450
Ppm1g_-_31220551.23-P1P2,450
Tm7sf2_-_6067816.23-P1P2,450
Grem2_+_174921598.23-P1P2,450
Secisbp2l_+_125782687.23-P1P2,450
Myo1b_+_51915913.23-P1P2,450
Bcl2l12_+_44997552.23-P1P2,450
Chsy3_+_59175442.23-P1P2,450
Zeb1_-_5592074.23-P1,450
1200014J11Rik_-_73047915.23-P1P2,450
Rab9b_-_136868542.23-P1P2,450
Ccdc80_-_45094052.23-P1P2,450
Nacc2_+_26091745.23-P2,450
Epb4.1l1_-_156421134.23-P2,450
Gfod2_-_105758550.23-P1P2,450
Zbtb26_+_37443058.23-P1P2,450
Hdac1_+_129542673.23-P1P2,450
Grm4_+_27513369.23-P1P2,450
Rps6ka2_+_7170183.23-P1P2,450
Npas3_-_53248439.23-P1P2,450
Etnk2_-_133363875.23-P1P2,450
Tmem199_+_78512112.23-P1P2,450
Mkrn2_-_115602034.23-P1P2,450
1700052N19Rik_+_4432662.23-P1P2,450
Lrp4_+_91457615.23-P1P2,450
Cnbp_-_87850731.23-P1P2,450
Sphk2_+_45715190.23-P2,450
Epha8_+_136956759.23-P1P2,450
Fam181a_-_103315013.23-P1P2,450
Lingo2_+_36950413.23-P2,450
Whsc1_+_33820821.23-P1P2,450
Tmem68_-_3574737.23-P1P2,450
Pank2_-_131262807.23-P1P2,450
Zbtb43_+_33468462.23-P1P2,450
non-targeting_03852,450
Tbc1d10b_-_127208397.23-P1P2,449
Myo6_-_80217867.23-ENSMUST00000127779.2,449
Dnttip2_-_122274438.23-P1P2,449
Adcy3_-_4133647.23-P1P2,449
Tspyl2_+_152342430.23-P1P2,449
Api5_+_94438052.23-P1P2,449
Ralgps2_-_156939315.23-P1P2,449
Ufm1_+_53863781.23-P1P2,449
Trp53i11_+_93187651.23-P1P2,449
Tab1_-_80133193.23-P1P2,449
Per1_-_69095520.23-P1,449
Lmnb2_-_80918171.23-P1P2,449
Arhgef9_-_95166351.23-P2,449
Socs7_+_97362321.23-P1P2,449
Gga3_+_115603877.23-P1P2,449
Phyhd1_-_30267120.23-P1P2,449
Mrpl18_-_12916092.23-P1P2,449
Adra2c_+_35279060.23-P1P2,449
Ptpre_-_135537960.23-P1P2,449
1700008O03Rik_+_44374809.23-P1P2,449
Ndfip2_-_105258774.23-P1P2,449
Khk_-_30921858.23-P1P2,449
Irx2_+_72628906.23-P1P2,449
Brix1_+_10485869.23-P1P2,449
C1qb_+_136886017.23-P1P2,449
Ccdc136_-_29396663.23-P1P2,449
Eml1_-_108423285.23-P1P2,449
Lhfpl2_+_94174127.23-P2,449
Lrrc1_+_77544830.23-P1P2,449
Agrn_-_156197444.23-P1,449
non-targeting_03735,449
Mpped1_-_83780111.23-P1P2,449
Rad9b_-_122354183.23-P1P2,449
Gphn_-_78226790.23-P1P2,449
Twsg1_+_65951088.23-P1P2,449
Adk_-_21076243.23-P1,449
"Numb_-_83842247.23-ENSMUST00000021647.7,ENSMUST00000129335.1",449
Id2_-_25096033.23-P1P2,449
Mvk_+_114444281.23-P1P2,449
Adipor1_+_134415655.23-P1P2,449
Dusp8_+_142095254.23-P1P2,449
Herc1_+_66350483.23-P1P2,449
Fbln1_+_85206087.23-P1P2,449
Pramef8_+_143413026.23-P1P2,449
non-targeting_01438,449
Tmem67_-_12087953.23-P1P2,449
Mpp6_-_50110434.23-P1P2,449
Tnfaip8_-_50031041.23-P1,449
Zfp7_-_76879481.23-P1P2,449
Pknox1_+_31564942.23-P1P2,449
Asphd2_-_112392181.23-ENSMUST00000031291.7,449
1810055G02Rik_-_3708406.23-P1P2,449
B4galnt4_+_141061095.23-P1P2,449
Impdh1_-_29212045.23-P1,449
Ube2g1_+_72607467.23-P1P2,449
2310011J03Rik_+_80320495.23-P1P2,449
"Dlg2_+_91090928.23-ENSMUST00000107196.2,ENSMUST00000074273.3",449
4921524J17Rik_+_85432760.23-P1P2,449
AU041133_-_82128035.23-P1P2,449
Akt2_+_27591760.23-P1,449
Rsbn1_-_103914612.23-P1P2,449
Ndufs4_-_114387849.23-P1P2,449
Kctd18_-_57970040.23-P1P2,449
Pick1_-_79229473.23-P1P2,449
Bach1_+_87699010.23-P1P2,449
Wsb2_-_117363592.23-P2,449
Top3a_-_60777042.23-P1P2,449
Afg3l2_+_67449146.23-P1P2,449
Foxred2_+_77956656.23-P1P2,449
Syt13_-_92915115.23-P1P2,449
Rufy1_+_50422006.23-P2,449
Ptx3_+_66220066.23-P1P2,449
Telo2_-_25115712.23-P1P2,449
Fcho1_+_71725490.23-P2,449
Thra_+_98742128.23-P1P2,449
Cct4_-_22990663.23-P1P2,449
Ldhb_-_142507938.23-P1P2,449
Atf4_+_80255561.23-P1P2,449
Chn1_-_73775276.23-ENSMUST00000112024.3,449
Trim39_-_36271871.23-P1P2,449
Thy1_-_44043452.23-P1P2,449
non-targeting_01337,449
Sh2d4b_+_40893320.23-P1P2,449
Rab11a_-_64737645.23-P1P2,449
Tmem130_-_144761574.23-P1P2,449
Pcmt1_+_7663224.23-P1P2,449
C530008M17Rik_-_76752749.23-ENSMUST00000121160.1,449
Pja2_+_64331851.23-P1P2,449
Igsf1_+_49788187.23-P2,449
1700025G04Rik_+_152090235.23-P1P2,449
Prpf40b_+_99295301.23-P1P2,449
Dgkk_-_6779084.23-P1P2,449
Pfkl_-_78009687.23-P1P2,449
Ildr2_-_166254286.23-P1P2,449
Mtx3_+_92844842.23-P1P2,449
Tbl3_+_24707594.23-P1P2,449
Tmtc2_-_105574202.23-P1P2,449
Samd3_-_26229808.23-P1P2,449
non-targeting_02342,449
Smarca4_+_21616344.23-P1P2,449
5730455P16Rik_+_80377913.23-P1P2,449
Ubxn6_+_56074452.23-P1P2,449
Grsf1_+_88676133.23-P1P2,449
Rnf38_-_44168468.23-ENSMUST00000045793.8,449
Itsn1_+_91729422.23-P1P2,449
Erp29_-_121452360.23-P1P2,449
Ankrd42_+_92637043.23-P1P2,449
Cd44_-_102901415.23-P1P2,449
non-targeting_02060,449
Dcaf4_+_83520549.23-P1,449
Rnf219_-_104522580.23-P1P2,449
Lrrc16b_+_55491135.23-P1P2,449
Actb_+_142905474.23-P2,449
Dolpp1_-_30392477.23-P1P2,449
Vstm2a_+_16257791.23-P1P2,449
Tmem110_-_30825684.23-P1P2,449
non-targeting_01170,449
Ambra1_-_91730206.23-P1P2,449
Zfp655_+_145231818.23-P1P2,449
Acta1_+_123894745.23-P1P2,449
Aldoc_-_78323113.23-P1P2,449
Rgma_-_73391278.23-P1,449
Baz1b_+_135187423.23-P1P2,449
Phf12_+_77982876.23-P1P2,449
non-targeting_02338,449
Mcoln1_-_3500509.23-P1P2,449
Fgfr1op2_+_146577965.23-P1P2,449
non-targeting_02199,449
Trpm4_-_45333557.23-P1P2,449
Gtse1_-_85859799.23-P1P2,449
Unc50_+_37430266.23-P1P2,449
Extl1_-_134372517.23-P1P2,449
Psen2_+_180229968.23-P2,449
Gpt_-_76696764.23-P1P2,449
Lama4_+_38965637.23-P1P2,449
non-targeting_02142,449
Ano6_-_95791096.23-P1P2,449
Ift20_-_78536461.23-P1P2,449
Chga_+_102555009.23-P1P2,449
Usp47_+_112023576.23-P1P2,449
Rusc1_+_89093275.23-P1P2,449
Zfp120_+_150136534.23-P1P2,449
Tbl1xr1_+_22076782.23-P1P2,449
non-targeting_04196,449
Guf1_-_69557213.23-P1P2,449
Ptpn21_-_98734611.23-P2,449
non-targeting_01639,449
Timm9_-_71136606.23-P1P2,449
Arhgdia_-_120581523.23-P1P2,449
Nrsn2_+_152376569.23-P1P2,449
Vmn2r1_+_64081814.23-ENSMUST00000029406.4,449
Brd8_-_34624525.23-P1P2,449
Gpr22_+_31713885.23-P1P2,449
Atg4a_-_140957018.23-P1P2,449
Bmp2_+_133552253.23-P1P2,449
Optn_-_5063987.23-P1P2,449
Golga1_+_39065473.23-P1P2,449
Cops3_+_59839728.23-P1P2,449
Adipor1_-_134415499.23-P1P2,448
Rcl1_-_29101631.23-P1P2,448
Amn_-_111271116.23-P1,448
Fhod3_+_24709549.23-P1P2,448
Ccar1_+_62792203.23-P1P2,448
Pcgf5_-_36409793.23-P1P2,448
Nrp1_-_128359311.23-P1P2,448
Nup160_-_90679400.23-P1P2,448
Plekhm3_-_64928059.23-P2,448
Orai3_+_127769852.23-P1P2,448
Rxra_-_27677300.23-P1P2,448
Lrrc8a_+_30237877.23-P1P2,448
Tmem179b_-_8774420.23-P1P2,448
Prr3_+_35979037.23-P1P2,448
Rsph9_+_46144156.23-P1P2,448
Sc4mol_+_64733565.23-P1P2,448
Zfp382_-_30121976.23-P1,448
Wdr1_+_38561356.23-P1P2,448
Brf2_-_27128657.23-P1P2,448
Stat5b_-_100822552.23-P2,448
Vit_-_78508145.23-P1P2,448
Oasl2_+_114897692.23-P1P2,448
Adcy6_+_98607556.23-P1P2,448
Atl3_+_7494709.23-P1P2,448
Actr5_-_158624948.23-P1P2,448
Eif4ebp2_+_61452709.23-P1P2,448
Ubl7_-_57911036.23-P1P2,448
Calr3_+_72435025.23-P2,448
Gsk3a_-_25237398.23-P1P2,448
Cd47_-_49855900.23-P1P2,448
Pus10_+_23666177.23-P1P2,448
Acly_+_100527784.23-P1P2,448
Ncald_-_37791980.23-P2,448
Lgals9_-_78984889.23-P1P2,448
Map2k1_+_64253569.23-P1P2,448
Tmem132a_+_10869747.23-P1P2,448
Fam109a_-_121849050.23-P1P2,448
BC003331_-_150392675.23-P1P2,448
Anks1b_-_89873447.23-ENSMUST00000183156.1,448
Dusp16_-_134792575.23-P1P2,448
Ipo11_+_106936914.23-P1P2,448
Vopp1_-_57824819.23-P1P2,448
Dok6_+_89769254.23-P1P2,448
Sart1_+_5388587.23-P1P2,448
Srrm2_-_23803263.23-P1P2,448
Bach2_+_32238785.23-P1P2,448
Ubc_+_125389695.23-P1P2,448
Gramd1b_+_40455964.23-P1P2,448
Bckdha_+_25658704.23-P1P2,448
Ddx10_+_53248029.23-P1P2,448
Ddx55_-_124552923.23-P1P2,448
Acox3_+_35583115.23-P1P2,448
Nlrx1_+_44268049.23-P1P2,448
Mapk8_+_33447083.23-P1P2,448
Ino80d_+_63114209.23-P1P2,448
D130043K22Rik_+_24845220.23-P1P2,448
non-targeting_04265,448
Blvra_+_127080509.23-P2,448
Eya3_+_132639327.23-P1P2,448
Atxn1l_+_109737737.23-P1P2,448
Grn_+_102430529.23-P1P2,448
Foxo3_+_42276687.23-P1P2,448
Dohh_+_81384657.23-P1P2,448
Flna_+_74246383.23-P1P2,448
Fgfr2_+_130266243.23-P1P2,448
Rp2h_+_20364625.23-P1P2,448
Slc12a2_+_57878661.23-P1P2,448
Atf1_+_100228277.23-P1P2,448
Mafb_+_160366989.23-P1P2,448
Fdps_+_89101843.23-P1P2,448
Wwp1_-_19708640.23-P1P2,448
1110058L19Rik_-_24005592.23-P1P2,448
Morn4_+_42086333.23-P1P2,448
Fahd1_+_24850270.23-P1P2,448
Clcn5_-_7188649.23-ENSMUST00000004428.7,448
Nadsyn1_-_143822791.23-P1P2,448
Chrm2_-_36388081.23-P1P2,448
Atp5h_+_115419868.23-P1P2,448
Pofut1_+_153241578.23-P1P2,448
Megf11_+_64385759.23-P1P2,448
Rsad1_-_94549142.23-P1P2,448
Lzts2_-_45018169.23-P1,448
Impa2_-_67289284.23-P1P2,448
Pard6a_+_105701137.23-P1P2,448
Usp36_+_118290080.23-P1P2,448
Coch_+_51593444.23-P1P2,448
Stard10_-_101321137.23-P1P2,448
Actr1a_-_46395654.23-P1P2,448
Sepn1_-_134552167.23-P1P2,448
Slc25a20_-_108662143.23-P1P2,448
Hectd3_+_116995361.23-P1P2,448
Gdap1_-_17145434.23-P1P2,448
Ptx3_+_66220024.23-P1P2,448
Srr_+_74925666.23-P1P2,448
Jun_+_95052177.23-P1P2,448
Ubr7_-_102758246.23-P1P2,448
Ints1_-_139775625.23-P1P2,448
non-targeting_02856,448
non-targeting_00276,448
Lsm3_-_91516060.23-P1P2,448
Tmem130_-_144761554.23-P1P2,448
"Mterf_+_3893873.23-ENSMUST00000044746.4,ENSMUST00000117463.1",448
Vezf1_+_88068276.23-P1P2,448
Engase_-_118476988.23-P1P2,448
Kcnq5_+_21962173.23-P1P2,448
Isoc2a_-_4877161.23-P1P2,448
Actn2_-_12340717.23-P1P2,448
Rps6ka1_-_133887757.23-P1,448
Rpn2_-_157279325.23-P1P2,448
non-targeting_00707,448
Kank1_+_25237044.23-P1P2,448
Tmem65_-_58823163.23-P1P2,448
Stk4_-_164074269.23-P1P2,448
Ppp1r3f_-_7573902.23-ENSMUST00000150787.1,448
Ywhaq_+_21417367.23-P1P2,448
Galr2_-_116281447.23-P1P2,448
Taf1_+_101532868.23-P1P2,448
Lmna_-_88503151.23-P1P2,448
Arl2bp_+_94666634.23-P1P2,448
Rufy1_-_50431096.23-P1,448
Tpp2_+_43934072.23-P1P2,448
Wbscr22_-_135064068.23-P1P2,448
Trpc4_+_54156113.23-P1P2,448
Asap2_+_21111773.23-P1P2,448
Impdh1_-_29216308.23-P2,448
Ctdsp1_+_74391744.23-P1P2,448
Dlx6_+_6863034.23-P1P2,448
Aldoart1_+_72852667.23-ENSMUST00000179234.1,448
Inha_+_75507273.23-P1P2,448
Morf4l1_+_90114746.23-P1P2,448
Qtrtd1_+_43889630.23-P1P2,448
Jam2_+_84774398.23-P1P2,448
Chd5_-_152339030.23-P1P2,448
Lrrc1_+_77544797.23-P1P2,448
Blvra_+_127080575.23-P2,448
Ap1m1_-_72240238.23-P1P2,448
Zbtb7a_+_81138026.23-P2,448
Psmd4_+_95042523.23-P1P2,448
non-targeting_01139,448
Cercam_+_29869666.23-P1P2,448
Lrrc48_-_60353367.23-P1P2,448
Thap11_-_105855339.23-P1P2,448
Frmpd3_-_140382436.23-ENSMUST00000044702.6,448
Lnp_+_74578907.23-P1P2,448
Asap2_-_21111824.23-P1P2,448
Khdrbs1_-_129742206.23-P1P2,448
Ppp1r3g_+_35967918.23-P1,448
Ankrd61_-_143894818.23-P1P2,448
Rpl26_-_68901682.23-P1P2,448
Fam149b_-_20348263.23-P1P2,448
Fam20a_-_109722239.23-P1P2,448
Zfp672_-_58323282.23-P1P2,448
Aip_-_4121317.23-P1P2,448
Hmgb3_+_71556063.23-P1P2,448
Fnbp1_+_31141905.23-P1P2,448
Lrrc28_-_67645168.23-P1P2,448
Hipk2_-_38876220.23-P1P2,448
Tspan5_+_138742349.23-P1P2,448
Gpatch3_+_133574973.23-P1P2,448
Sorbs3_-_70205867.23-P2,448
Trub2_+_29787679.23-P1P2,448
Wdr54_+_83156293.23-P1P2,448
Ssh1_-_113993691.23-P1,448
Ttc39a_-_109407142.23-P1P2,448
non-targeting_03520,448
Ehbp1l1_+_5726188.23-P1P2,448
1700094D03Rik_+_90062806.23-P1P2,448
Zfp575_+_24587634.23-P1P2,447
Dzip3_-_48993708.23-P1P2,447
P4ha1_-_59323412.23-P1P2,447
Mesdc2_-_83892089.23-P1P2,447
AW554918_-_25169020.23-P1P2,447
non-targeting_01857,447
Sesn3_-_14276564.23-P1P2,447
Tigd3_+_5894120.23-P1P2,447
Tle6_-_81597540.23-P1,447
Fbll1_-_35798492.23-P1P2,447
non-targeting_00699,447
Hmgxb4_+_74994066.23-P1,447
Lrrc59_-_94629867.23-P1P2,447
Fkbp14_+_54593134.23-P1P2,447
Tpbg_-_85842931.23-P1P2,447
Hipk2_-_38876188.23-P1P2,447
non-targeting_02057,447
Gpr162_-_124863715.23-P1P2,447
Fahd1_-_24850255.23-P1P2,447
Kat5_-_5609957.23-P1P2,447
Manba_+_135485691.23-P1P2,447
Ankrd6_+_32950773.23-P1P2,447
Grm3_-_9725837.23-P1P2,447
Dtwd2_+_49755505.23-P1P2,447
Cdk11b_+_155624981.23-P1P2,447
Dpp8_+_65032464.23-P1P2,447
Clpp_-_56990332.23-P1P2,447
Magee1_+_105120434.23-P1P2,447
Hdgf_-_87906458.23-P1P2,447
Pmpcb_-_21737183.23-P1P2,447
Amacr_+_10981786.23-P1P2,447
Mettl2_+_105126506.23-P1P2,447
Cbfa2t3_+_122699043.23-P2,447
Mxra7_+_116828032.23-P1P2,447
Ern1_-_106487805.23-P1P2,447
Tbcb_-_30231712.23-P1P2,447
Furin_-_80402717.23-P1P2,447
Fstl4_-_52764694.23-P1P2,447
Eif3c_+_126566358.23-P1P2,447
Zc3h10_+_128547670.23-P1P2,447
Herc2_-_56050366.23-P1P2,447
Klf8_-_153237584.23-P1P2,447
Wdr17_-_54724325.23-P1P2,447
Pcyt2_+_120617837.23-P1P2,447
Fkbp10_+_100415781.23-P1P2,447
